id,url,lb_type_bien,ville,price,pieces,surface,date_annonce,dependance,annexe,classe_energie,gaz_effet_serre
1263766837,https://www.paruvendu.fr/immobilier/prestige/appartement/residence-de-standing-4-pieces-secteur-eglise-marche/1263766837A1KIVHAP000,Appartement,La Garenne-Colombes (92250),980000,4,106,03/09/2022,Terrasse,NC,NC,NC
1263766820,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-bobigny-2-piece-s-38-m2/1263766820A1KIVHAP000,Appartement,Bobigny (93000),144000,2,38,03/09/2022,NC,NC,NC,NC
1263766816,https://www.paruvendu.fr/immobilier/vente/appartement/vente-t3-55-m2-rueil-malmaison-92500/1263766816A1KIVHAP000,Appartement,Rueil-Malmaison (92500),296000,3,55,03/09/2022,NC,NC,C,D
1263766814,https://www.paruvendu.fr/immobilier/vente/maison/maison-6-pieces-de-111m2/1263766814A1KIVHMN000,Maison,Cergy (95000),349900,6,111,03/09/2022,Terrasse,Box,E,B
1263766799,https://www.paruvendu.fr/immobilier/prestige/maison/en-exclusivite-10-mn-de-genicourt-corps-de-ferme/1263766799A1KIVHMN000,Maison,Génicourt (95650),1036000,NC,NC,NC,NC,NC,NC,NC
1263766788,https://www.paruvendu.fr/immobilier/vente/maison/maison-saint-cheron-5-piece-s-113-m2/1263766788A1KIVHMN000,Maison,Saint-Chéron (91530),390000,5,113,03/09/2022,Terrasse,NC,E,B
1263766778,https://www.paruvendu.fr/immobilier/vente/maison/7mn-houdan-78550-maison-ancienne-a-renover-grange-atel/1263766778A1KIVHMN000,Maison,Houdan (78550),270805,5,98,03/09/2022,NC,NC,NC,NC
1263766777,https://www.paruvendu.fr/immobilier/vente/villa/villa-a-17kms-de-dourdan-7-piece-s-270-m2-469000/1263766777A1KIVHVI000,Villa,Dourdan (91410),469000,7,250,03/09/2022,NC,Box,NC,NC
1263766769,https://www.paruvendu.fr/immobilier/vente/maison/maison-cergy-6-pieces-110m2/1263766769A1KIVHMN000,Maison,Cergy (95800),344000,NC,NC,NC,NC,NC,NC,NC
1263608252,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-malakoff-2-piece-s-30-34-m2/1263608252A1KIVHAP000,Appartement,Malakoff (92240),229900,2,30,03/09/2022,NC,NC,D,B
1262837062,https://www.paruvendu.fr/immobilier/vente/appartement/bry-sur-marne-appartement-102-m2-avec-garage-et-cave/1262837062A1KIVHAP000,Appartement,Bry-sur-Marne (94360),416000,5,102,03/09/2022,NC,Cave,NC,NC
1262562626,https://www.paruvendu.fr/immobilier/vente/maison/maison-centre-ville-avec-studio-independant/1262562626A1KIVHMN000,Maison,Le Perray-en-Yvelines (78610),500000,7,130,03/09/2022,Terrasse,NC,D,D
1260739434,https://www.paruvendu.fr/immobilier/vente/villa/draveil-quartier-la-villa-maison-meuliere-de-114m2/1260739434A1KIVHVI000,Villa,Draveil (91210),449000,5,114,03/09/2022,Terrasse,Cave,D,B
1263766455,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-pieces-avec-grande-terrasse/1263766455A1KIVHAP000,Appartement,Colombes (92700),379000,3,73,03/09/2022,Terrasse,Cave,E,F
1263400805,https://www.paruvendu.fr/immobilier/vente/maison/maison-avec-4-chambres-et-bureau-independant-jardin-et-pis/1263400805A1KIVHMN000,Maison,Baillet-en-France (95560),450000,6,126,03/09/2022,Terrasse,NC,D,B
1263766454,https://www.paruvendu.fr/immobilier/vente/appartement/bel-appartement-5-pieces-lumineux/1263766454A1KIVHAP000,Appartement,Aubervilliers (93300),345000,5,84,03/09/2022,NC,Cave,E,E
1263766451,https://www.paruvendu.fr/immobilier/vente/appartement/sceaux-7-min-rer-3-p-51-34-m2-cave-stationnement-lib/1263766451A1KIVHAP000,Appartement,Sceaux (92330),295000,3,51,03/09/2022,Balcon,Cave,D,E
1263766427,https://www.paruvendu.fr/immobilier/vente/appartement/3-pieces-carrieres-sur-seine/1263766427A1KIVHAP000,Appartement,Carrières-sur-Seine (78420),190000,3,60,03/09/2022,NC,NC,E,A
1263766423,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-de-63-5-m2/1263766423A1KIVHAP000,Appartement,Pantin (93500),483000,3,63,03/09/2022,NC,NC,B,C
1263766422,https://www.paruvendu.fr/immobilier/vente/appartement/centre-ville-basilique-tres-bel-appartement-duplex-type-loft/1263766422A1KIVHAP000,Appartement,Argenteuil (95100),269000,3,71,03/09/2022,NC,NC,E,B
1263766411,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-2-pieces-57-04-m2-444-000/1263766411A1KIVHAP000,Appartement,Enghien-les-Bains (95880),444000,2,57,03/09/2022,Balcon,NC,NC,NC
1263766404,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-pieces-66-26-m2-316-208/1263766404A1KIVHAP000,Appartement,Montmagny (95360),316208,3,66,03/09/2022,Balcon,NC,NC,NC
1263766400,https://www.paruvendu.fr/immobilier/vente/maison/maison-5-chambres-jardin-garage/1263766400A1KIVHMN000,Maison,Montfort-l'Amaury (78490),500000,8,164,03/09/2022,Terrasse,Parking,C,A
1263766399,https://www.paruvendu.fr/immobilier/vente/appartement/2-pieces-de-48m2-avec-cave/1263766399A1KIVHAP000,Appartement,Paris 16,550000,2,48,03/09/2022,NC,NC,C,C
1263766305,https://www.paruvendu.fr/immobilier/vente/appartement/boussy-saint-antoine-91800/1263766305A1KIVHAP000,Appartement,Boussy-Saint-Antoine (91800),190800,4,67,03/09/2022,NC,NC,E,E
1263766304,https://www.paruvendu.fr/immobilier/vente/appartement/combs-la-ville-77380/1263766304A1KIVHAP000,Appartement,Combs-la-Ville (77380),175000,2,56,03/09/2022,NC,NC,G,C
1263766303,https://www.paruvendu.fr/immobilier/vente/maison/houdan-78550/1263766303A1KIVHMN000,Maison,Houdan (78550),595000,8,230,03/09/2022,NC,NC,E,F
1263766243,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-de-42m2/1263766243A1KIVHAP000,Appartement,Corbeil-Essonnes (91100),135000,2,41,03/09/2022,NC,Box,D,A
1263766238,https://www.paruvendu.fr/immobilier/vente/chalet/maison-type-chalet/1263766238A1KIVHCL000,Chalet,Saint-Ouen-sur-Morin (77750),280000,4,140,03/09/2022,Balcon,NC,NC,NC
1263766237,https://www.paruvendu.fr/immobilier/vente/maison/belle-maison-dans-secteur-recherche/1263766237A1KIVHMN000,Maison,Vauhallan (91430),469000,4,112,03/09/2022,NC,NC,D,D
1263766230,https://www.paruvendu.fr/immobilier/vente/appartement/t3-60m2-2-parkings-boxables-residence-2017/1263766230A1KIVHAP000,Appartement,Villeparisis (77270),209000,3,60,03/09/2022,Balcon,NC,B,C
1263766221,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-box-cave-quartier-ile-d-amour-f3-57m2/1263766221A1KIVHAP000,Appartement,Le Perreux-sur-Marne (94170),319000,3,57,03/09/2022,Balcon,Cave,D,E
1263766213,https://www.paruvendu.fr/immobilier/vente/appartement/t2-a-renover-entierement/1263766213A1KIVHAP000,Appartement,Paris 16,270000,2,27,03/09/2022,NC,Cave,G,C
1263766211,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-t4-avec-suite-parentale-terrasse-50-m2-2-pla/1263766211A1KIVHAP000,Appartement,Boussy-Saint-Antoine (91800),269900,4,76,03/09/2022,Terrasse,NC,C,D
1263766210,https://www.paruvendu.fr/immobilier/vente/maison/magnifique-pavillon-128-m2-5-chambres-a-pommeuse/1263766210A1KIVHMN000,Maison,Pommeuse (77515),435000,6,128,03/09/2022,Terrasse,NC,D,B
1263766204,https://www.paruvendu.fr/immobilier/vente/maison/maison-6p-limite-livry-gargan/1263766204A1KIVHMN000,Maison,Clichy-sous-Bois (93390),371000,6,125,03/09/2022,Terrasse,NC,NC,NC
1263766200,https://www.paruvendu.fr/immobilier/vente/maison/nouveaute-rare-sur-le-secteur/1263766200A1KIVHMN000,Maison,Drancy (93700),420000,6,135,03/09/2022,Balcon,NC,NC,NC
1263766191,https://www.paruvendu.fr/immobilier/vente/appartement/studio-en-coeur-de-ville/1263766191A1KIVHAP000,Appartement,Mandres-les-Roses (94520),102000,1,20,03/09/2022,NC,NC,E,B
1263766190,https://www.paruvendu.fr/immobilier/prestige/appartement/a-vendre-appartement-familial-avec-terasse/1263766190A1KIVHAP000,Appartement,Paris 15,1195000,5,91,03/09/2022,Terrasse,NC,D,D
1263765977,https://www.paruvendu.fr/immobilier/prestige/maison/demeure-de-charme-avec-jardin-arbore-de-2000-m2-centre-vill/1263765977A1KIVHMN000,Maison,L'Isle-Adam (95290),848500,8,190,03/09/2022,NC,NC,F,E
1263765978,https://www.paruvendu.fr/immobilier/vente/appartement/superbe-4p/1263765978A1KIVHAP000,Appartement,Carrières-sur-Seine (78420),363475,4,78,03/09/2022,NC,Parking,C,D
1263765797,https://www.paruvendu.fr/immobilier/prestige/maison/maison-5-6pieces/1263765797A1KIVHMN000,Maison,Clamart (92140),1125000,5,135,03/09/2022,NC,NC,C,C
1263765796,https://www.paruvendu.fr/immobilier/vente/loft/appartement-t2-duplex/1263765796A1KIVHLF000,Loft,Meudon (92190),293000,2,38,03/09/2022,NC,NC,E,B
1263765640,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-4-pieces-la-varenne-les-muriers/1263765640A1KIVHAP000,Appartement,La Varenne St Hilaire (94210),495000,2,NC,03/09/2022,NC,NC,D,B
1261865328,https://www.paruvendu.fr/immobilier/vente/maison/atypique-maison-briarde-logement-a-l-etage-avec-acces-indep/1261865328A1KIVHMN000,Maison,La Ferté-sous-Jouarre (77260),222000,4,179,03/09/2022,NC,NC,G,G
1263765219,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-f3/1263765219A1KIVHAP000,Appartement,Paris 10,212000,3,15,03/09/2022,NC,Cave,NC,NC
1261110320,https://www.paruvendu.fr/immobilier/prestige/maison/maison-f6/1261110320A1KIVHMN000,Maison,La Garenne-Colombes (92250),1200000,6,160,03/09/2022,NC,Parking,C,D
1261896050,https://www.paruvendu.fr/immobilier/prestige/maison/vente-manoir-14-pieces/1261896050A1KIVHMN000,Maison,Boissise-le-Roi (77310),1250000,14,535,03/09/2022,Terrasse,Box,E,F
1263765175,https://www.paruvendu.fr/immobilier/prestige/maison/vente-maison-villa-9-pieces/1263765175A1KIVHMN000,Maison,Villecresnes (94440),690000,9,200,03/09/2022,Terrasse,Box,D,B
1263765167,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263765167A1KIVHAP000,Appartement,Paris 19,489000,3,58,03/09/2022,Balcon,Cave,E,D
1263765165,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1263765165A1KIVHMN000,Maison,Saints (77120),229000,4,105,03/09/2022,NC,NC,F,C
1263765160,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263765160A1KIVHAP000,Appartement,Paris 20,390000,3,63,03/09/2022,Terrasse,NC,NC,NC
1263765161,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1263765161A1KIVHMN000,Maison,Ozoir-la-Ferrière (77330),386000,5,94,03/09/2022,Terrasse,Box,D,E
1263765158,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1263765158A1KIVHMN000,Maison,Cannes-Écluse (77130),270000,4,102,03/09/2022,Terrasse,Box,C,A
1263765156,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1263765156A1KIVHAP000,Appartement,Melun (77000),152000,2,43,03/09/2022,NC,NC,D,B
1263765149,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1263765149A1KIVHAP000,Appartement,Les Ulis (91940),135000,1,29,03/09/2022,NC,Parking,B,D
1263765151,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1263765151A1KIVHMN000,Maison,Taverny (95150),360000,4,94,03/09/2022,Terrasse,Box,NC,NC
1263765142,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-7-pieces/1263765142A1KIVHMN000,Maison,Saint-Brice-sous-Forêt (95350),547000,7,140,03/09/2022,NC,NC,C,D
1263765137,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-4-pieces/1263765137A1KIVHAP000,Appartement,Neuilly-sur-Seine (92200),1524000,4,116,03/09/2022,NC,Parking,D,E
1263765134,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-6-pieces/1263765134A1KIVHMN000,Maison,Ris-Orangis (91130),314000,6,97,03/09/2022,Terrasse,Box,E,B
1263765133,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-3-pieces/1263765133A1KIVHMN000,Maison,Sainte-Geneviève-des-Bois (91700),240000,3,65,03/09/2022,NC,NC,E,E
1263765132,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1263765132A1KIVHAP000,Appartement,Soisy-sous-Montmorency (95230),136500,2,30,03/09/2022,NC,Cave,NC,NC
1263765127,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1263765127A1KIVHMN000,Maison,Villeparisis (77270),375000,4,109,03/09/2022,NC,Box,D,B
1263765124,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-7-pieces/1263765124A1KIVHMN000,Maison,Saints (77120),378000,7,160,03/09/2022,Terrasse,NC,D,A
1263765117,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1263765117A1KIVHMN000,Maison,Congis-sur-Thérouanne (77440),327000,5,170,03/09/2022,Terrasse,Box,C,D
1263765112,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-3-pieces/1263765112A1KIVHAP000,Appartement,Paris 11,840000,3,63,03/09/2022,NC,NC,NC,NC
1263765113,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-5-pieces/1263765113A1KIVHAP000,Appartement,Paris 11,1800000,5,92,03/09/2022,Terrasse,NC,NC,NC
1263765107,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-2-pieces/1263765107A1KIVHAP000,Appartement,Paris 11,700000,2,49,03/09/2022,Terrasse,NC,NC,NC
1263765109,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-3-pieces/1263765109A1KIVHAP000,Appartement,Paris 11,825000,3,60,03/09/2022,Balcon,NC,NC,NC
1263765108,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-3-pieces/1263765108A1KIVHAP000,Appartement,Paris 11,680000,3,49,03/09/2022,NC,NC,NC,NC
1263765110,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-3-pieces/1263765110A1KIVHAP000,Appartement,Paris 11,825000,3,60,03/09/2022,NC,NC,NC,NC
1263765106,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1263765106A1KIVHAP000,Appartement,Paris 11,350000,1,24,03/09/2022,NC,NC,NC,NC
1263765101,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-7-pieces/1263765101A1KIVHMN000,Maison,Ézanville (95460),420000,7,118,03/09/2022,Terrasse,Box,E,F
1263765099,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263765099A1KIVHAP000,Appartement,La Queue-en-Brie (94510),382000,4,89,03/09/2022,Balcon,Parking,NC,NC
1263765098,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263765098A1KIVHAP000,Appartement,La Queue-en-Brie (94510),290000,3,65,03/09/2022,Balcon,Parking,NC,NC
1263765095,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-6-pieces/1263765095A1KIVHMN000,Maison,Pontault-Combault (77340),450000,6,111,03/09/2022,Terrasse,Box,NC,NC
1263765097,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263765097A1KIVHAP000,Appartement,Melun (77000),187000,3,76,03/09/2022,Balcon,Parking,D,D
1263765092,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1263765092A1KIVHAP000,Appartement,Saint-Maur-des-Fossés (94100),321000,2,49,03/09/2022,Balcon,Cave,F,G
1263765088,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-de-ville-6-pieces/1263765088A1KIVHMN000,Maison,Taverny (95150),349000,6,129,03/09/2022,Terrasse,Box,NC,NC
1263765084,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1263765084A1KIVHAP000,Appartement,Paris 10,395000,1,40,03/09/2022,NC,NC,D,B
1263765081,https://www.paruvendu.fr/immobilier/prestige/maison/vente-maison-villa-6-pieces/1263765081A1KIVHMN000,Maison,Croissy-sur-Seine (78290),1099000,6,156,03/09/2022,Terrasse,Box,C,D
1263765080,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263765080A1KIVHAP000,Appartement,Paris 17,522500,3,54,03/09/2022,NC,NC,E,B
1263765078,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1263765078A1KIVHMN000,Maison,Quincy-Voisins (77860),419000,5,125,03/09/2022,Terrasse,Box,NC,NC
1263765070,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263765070A1KIVHAP000,Appartement,Les Ulis (91940),225000,4,83,03/09/2022,Balcon,Parking,C,C
1263765068,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263765068A1KIVHAP000,Appartement,Lieusaint (77127),239000,3,66,03/09/2022,Balcon,Parking,B,C
1263765059,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1263765059A1KIVHMN000,Maison,Ris-Orangis (91130),300000,5,101,03/09/2022,NC,NC,E,F
1263765046,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263765046A1KIVHAP000,Appartement,Orsay (91400),490000,3,93,03/09/2022,NC,NC,D,B
1263765044,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263765044A1KIVHAP000,Appartement,Montigny-le-Bretonneux (78180),235000,3,56,03/09/2022,Balcon,Parking,D,B
1263765041,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-6-pieces/1263765041A1KIVHMN000,Maison,Bouray-sur-Juine (91850),378000,6,120,03/09/2022,Terrasse,NC,C,A
1263765040,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1263765040A1KIVHAP000,Appartement,Livry-Gargan (93190),140000,1,32,03/09/2022,Balcon,Parking,D,B
1263765037,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-6-pieces/1263765037A1KIVHMN000,Maison,Étréchy (91580),399000,6,160,03/09/2022,Terrasse,Box,E,C
1263765032,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-3-pieces/1263765032A1KIVHMN000,Maison,Saint-Germain-lès-Arpajon (91180),239500,3,74,03/09/2022,NC,NC,NC,NC
1263765025,https://www.paruvendu.fr/immobilier/prestige/maison/vente-maison-villa-5-pieces/1263765025A1KIVHMN000,Maison,Penchard (77124),699000,5,224,03/09/2022,Terrasse,Box,B,A
1263765019,https://www.paruvendu.fr/immobilier/prestige/loft/vente-loft-6-pieces/1263765019A1KIVHLF000,Loft,Clamart (92140),1290000,6,237,03/09/2022,NC,NC,A,A
1263765020,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-3-pieces/1263765020A1KIVHAP000,Appartement,Paris 17,725000,3,68,03/09/2022,NC,Cave,C,D
1263765016,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1263765016A1KIVHAP000,Appartement,Ablon-sur-Seine (94480),183000,2,36,03/09/2022,Terrasse,Parking,C,A
1263765015,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-5-pieces/1263765015A1KIVHAP000,Appartement,Issy-les-Moulineaux (92130),899000,5,108,03/09/2022,NC,NC,D,E
1263765012,https://www.paruvendu.fr/immobilier/vente/maison/vente-peniche-5-pieces/1263765012A1KIVHMN000,Maison,Maurecourt (78780),126000,5,180,03/09/2022,NC,NC,A,NC
1263765008,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-3-pieces/1263765008A1KIVHMN000,Maison,Argenteuil (95100),270000,3,65,03/09/2022,Terrasse,Box,D,B
1263765003,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263765003A1KIVHAP000,Appartement,Villejuif (94800),384000,4,60,03/09/2022,NC,Cave,E,E
1263764995,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1263764995A1KIVHAP000,Appartement,Claye-Souilly (77410),180000,2,38,03/09/2022,NC,Parking,NC,NC
1263764991,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1263764991A1KIVHMN000,Maison,Écouen (95440),347000,4,90,03/09/2022,NC,NC,D,D
1263764989,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-7-pieces/1263764989A1KIVHMN000,Maison,Vaux-le-Pénil (77000),310000,7,125,03/09/2022,NC,NC,C,D
1263764988,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-7-pieces/1263764988A1KIVHMN000,Maison,Esbly (77450),409000,7,140,03/09/2022,Terrasse,NC,D,D
1263764986,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-5-pieces/1263764986A1KIVHAP000,Appartement,Pontoise (95300),368000,5,113,03/09/2022,Terrasse,Parking,NC,NC
1263764983,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263764983A1KIVHAP000,Appartement,L'Étang-la-Ville (78620),409999,3,62,03/09/2022,NC,Parking,B,C
1263764979,https://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-3-pieces/1263764979A1KIVHAP000,Appartement,Vincennes (94300),699000,3,70,03/09/2022,NC,Cave,D,D
1263764974,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263764974A1KIVHAP000,Appartement,Boulogne-Billancourt (92100),549000,3,70,03/09/2022,Balcon,Cave,F,F
1263764972,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263764972A1KIVHAP000,Appartement,Boissy-Saint-Léger (94470),189000,3,68,03/09/2022,Balcon,Cave,NC,NC
